#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int fEvent
#column int fEntry
#column string fPreProc
#column string fPostProc
#column int fTrackID
#column int fParentID
#column int fPDG
#column double fKinetic
#column double fEdep
#column double fX1
#column double fY1
#column double fZ1
#column double fX2
#column double fY2
#column double fZ2
#column int Copy
144530,1,Transportation,hadElastic,1,0,2112,2.70248,0.0713048,95,1.43853,196.876,102.304,3.74417,193.887,0
144530,0,hadElastic,Transportation,1,0,2112,2.63119,0,102.304,3.74417,193.887,105,4.71844,194.059,0
144753,1,Transportation,Transportation,5,4,22,0.510999,0,-1.46451,-95,195.746,-3.03836,-105,192.652,3
144775,1,Transportation,hadElastic,1,0,2112,0.37034,0.0636558,5,-96.9154,193.545,3.57082,-103.094,193.635,3
144775,0,hadElastic,Transportation,1,0,2112,0.3067,0,3.57082,-103.094,193.635,5,-101.541,194.676,3
145133,1,Transportation,Transportation,1,0,2112,7.44291,0,95,4.071,199.814,105,4.49952,198.216,0
145258,1,Transportation,Transportation,3,1,2112,2.83776,0,-95,-1.59584,192.027,-105,1.84925,192.27,2
145276,1,Transportation,Transportation,2,0,22,4.44,0,-95,-4.45912,191.39,-96.1673,-4.51391,191.1,2
145400,1,Transportation,Transportation,1,0,2112,1.17617,0,95,-3.71206,195.032,105,-4.10281,192.93,0
145420,1,Transportation,Transportation,1,0,2112,8.27334,0,-95,-0.343724,191.811,-99.3008,-0.179732,191.1,2
145536,1,Transportation,Transportation,1,0,2112,1.39913,0,-0.434648,-95,195.476,-0.898286,-105,191.848,3
145569,1,Transportation,Transportation,10,1,2112,1.11962,0,95,2.59855,194.767,101.764,5,193.84,0
145691,1,Transportation,compt,5,1,22,1.01445,0,-2.55143,-95,196.81,-2.44528,-96.2129,198.271,3
145691,0,compt,Transportation,5,1,22,0.973969,0,-2.44528,-96.2129,198.271,-2.81834,-98.0374,201.1,3
145691,0,NA,eIoni,10,5,11,0.0404812,0.0404812,-2.44528,-96.2129,198.271,-2.44005,-96.2168,198.27,3
145780,1,Transportation,Transportation,1,0,2112,3.01249,0,1.17434,-95,192.455,1.24493,-100.711,191.1,3
146071,1,Transportation,hadElastic,1,0,2112,3.1031,0,-95,-0.358685,195.04,-103.689,-0.391491,193.214,2
146071,0,hadElastic,hadElastic,1,0,2112,2.03466,0.0858358,-103.689,-0.391491,193.214,-103.614,-0.192289,193.127,2
146071,0,hadElastic,hadElastic,1,0,2112,1.94884,0,-103.614,-0.192289,193.127,-99.2357,1.07195,192.572,2
146071,0,hadElastic,hadElastic,1,0,2112,1.67335,0,-99.2357,1.07195,192.572,-99.3037,0.914382,192.852,2
146071,0,hadElastic,Transportation,1,0,2112,1.47743,0,-99.3037,0.914382,192.852,-99.6094,-1.11467,191.1,2
146071,0,NA,ionIoni,4,1,1000090190,0.195965,0.195965,-99.3037,0.914382,192.852,-99.3038,0.914468,192.853,2
146071,0,NA,ionIoni,3,1,1000090190,0.275562,0.275562,-99.2357,1.07195,192.572,-99.2352,1.07227,192.571,2
146071,0,NA,ionIoni,2,1,1000030060,1.06873,1.06873,-103.689,-0.391491,193.214,-103.691,-0.392492,193.214,2
146086,1,Transportation,Transportation,2,0,22,4.44,0,2.08376,-100.56,201.1,2.17576,-105,200.486,3
146386,1,Transportation,msc,3,2,11,1.41464,0.109751,-4.65873,-95,194.914,-4.61553,-95.2496,194.67,3
146386,0,msc,msc,3,2,11,1.30489,0.102185,-4.61553,-95.2496,194.67,-4.58225,-95.4456,194.477,3
146386,0,msc,msc,3,2,11,1.2027,0.0774243,-4.58225,-95.4456,194.477,-4.51349,-95.6296,194.283,3
146386,0,msc,msc,3,2,11,1.12528,0.0966491,-4.51349,-95.6296,194.283,-4.32717,-95.8332,194.163,3
146386,0,msc,msc,3,2,11,1.02863,0.105065,-4.32717,-95.8332,194.163,-4.14573,-96.1283,194.122,3
146386,0,msc,msc,3,2,11,0.923566,0.187865,-4.14573,-96.1283,194.122,-4.07495,-96.5579,193.921,3
146386,0,msc,msc,3,2,11,0.735701,0.209974,-4.07495,-96.5579,193.921,-3.75357,-96.8882,193.797,3
146386,0,msc,eIoni,3,2,11,0.525727,0.525727,-3.75357,-96.8882,193.797,-3.40241,-97.1768,193.861,3
146891,1,Transportation,hadElastic,1,0,2112,1.76121,0,-2.92927,95,194.317,-3.78808,101.147,192.976,1
146891,0,hadElastic,Transportation,1,0,2112,1.27782,0,-3.78808,101.147,192.976,-5,101.063,194.267,1
146891,0,NA,ionIoni,9,1,1000030070,0.483509,0.483509,-3.78808,101.147,192.976,-3.78752,101.148,192.975,1
147178,1,Transportation,Transportation,5,1,22,1.03715,0,-95,4.63799,193.717,-95.9853,5,193.421,2
147308,1,Transportation,neutronInelastic,1,0,2112,1.42501,0,2.10866,95,194.683,2.28571,102.976,192.977,1
147308,0,NA,Transportation,9,1,22,0.196701,0,2.28571,102.976,192.977,-0.730997,95.7253,201.1,1
147308,0,NA,ionIoni,8,1,1000090190,0.048699,0.048699,2.28571,102.976,192.977,2.28564,102.976,192.977,1
147308,0,NA,Transportation,7,1,2112,1.17961,0,2.28571,102.976,192.977,3.44721,105,194.251,1
147693,1,Transportation,Transportation,1,0,2112,3.72855,0,-101.382,-3.62181,201.1,-105,-3.75106,200.604,2
147700,1,Transportation,Transportation,1,0,2112,5.24994,0,-1.4428,95,191.31,-1.4556,95.8433,191.1,1
147725,1,Transportation,Transportation,13,3,2112,1.202,0,-2.37479,-95,193.063,-2.01121,-105,191.559,3
148096,1,Transportation,Transportation,1,0,2112,5.39202,0,-95,3.97499,194.923,-105,4.39341,192.809,2
148186,1,Transportation,Transportation,1,0,2112,9.38498,0,101.062,-4.51846,201.1,105,-4.69454,200.558,0
148207,1,Transportation,Transportation,1,0,2112,5.31805,0,95,4.19429,192.672,101.687,4.48952,191.1,0
148218,1,Transportation,Transportation,9,1,22,1.4566,0,1.34227,96.9096,201.1,1.68475,105,197.878,1
148539,1,Transportation,hadElastic,1,0,2112,5.74374,0,0.490019,95,193.673,0.516771,100.186,192.509,1
148539,0,hadElastic,Transportation,1,0,2112,5.57626,0,0.516771,100.186,192.509,1.08473,102.153,191.1,1
148539,0,NA,ionIoni,2,1,1000030070,0.167521,0.167521,0.516771,100.186,192.509,0.516197,100.187,192.51,1
148934,1,Transportation,hadElastic,1,0,2112,4.42321,0,-95,1.13133,200.58,-97.9901,1.16693,200.126,2
148934,0,hadElastic,Transportation,1,0,2112,3.69285,0,-97.9901,1.16693,200.126,-97.0863,0.449843,201.1,2
148934,0,NA,ionIoni,12,1,1000090190,0.730538,0.730538,-97.9901,1.16693,200.126,-97.991,1.16721,200.125,2
149049,1,Transportation,neutronInelastic,1,0,2112,7.34723,0,-95,0.0672265,198.309,-99.9992,0.0707642,197.431,2
149049,0,NA,Transportation,10,1,22,0.194363,0,-99.9992,0.0707642,197.431,-96.3504,-5,199.038,2
149049,0,NA,ionIoni,9,1,1000090190,0.133735,0.133735,-99.9992,0.0707642,197.431,-99.9993,0.0707695,197.431,2
149049,0,NA,Transportation,8,1,2112,7.01913,0,-99.9992,0.0707642,197.431,-105,0.0400651,199.694,2
149081,1,Transportation,Transportation,2,0,22,4.44,0,95,0.652564,199.328,105,0.721255,197.679,0
149244,1,Transportation,Transportation,1,0,2112,3.82617,0,-3.36029,95,201.078,-3.71401,105,199.612,1
149351,1,Transportation,Transportation,1,0,2112,3.16483,0,-2.48476,-95,192.323,-2.61877,-100.123,191.1,3
149444,1,Transportation,Transportation,1,0,2112,4.59002,0,1.55464,-95,192.539,1.65422,-101.085,191.1,3
149458,1,Transportation,Transportation,1,0,2112,6.2423,0,-102.629,3.71844,201.1,-105,3.80434,200.779,2
149640,1,Transportation,hadElastic,1,0,2112,3.92641,0.062082,95,1.30063,198.473,100.792,1.37992,197.465,0
149640,0,hadElastic,Transportation,1,0,2112,3.86435,0,100.792,1.37992,197.465,105,0.0225866,194.161,0
149666,1,Transportation,Transportation,14,1,2112,1.58567,0,-3.64713,-97.9098,201.1,-5,-104.087,197.127,3
149791,1,Transportation,Transportation,1,0,2112,3.97187,0,-95,-3.11975,191.743,-97.6273,-3.20603,191.1,2
149913,1,Transportation,Transportation,1,0,2112,6.21387,0,1.306,95,200.304,1.44347,105,198.757,1
150243,1,Transportation,Transportation,2,0,22,4.44,0,95.5639,0.590261,201.1,105,0.648544,199.727,0
150353,1,Transportation,Transportation,1,0,2112,9.70567,0,3.37732,95,197.45,3.73283,105,195.603,1
150364,1,Transportation,neutronInelastic,1,0,2112,2.83945,0,95,-4.22989,200.75,103.075,-4.58943,199.539,0
150364,0,NA,Transportation,8,1,22,0.1099,0,103.075,-4.58943,199.539,105,-1.94552,199.899,0
150364,0,NA,ionIoni,7,1,1000090190,0.341539,0.341539,103.075,-4.58943,199.539,103.076,-4.5891,199.538,0
150364,0,NA,Transportation,6,1,2112,2.3879,0,103.075,-4.58943,199.539,102.981,-5,199.95,0
150430,1,Transportation,Transportation,3,1,2112,3.03438,0,-97.669,3.52658,201.1,-105,3.31803,200.261,2
150631,1,Transportation,hadElastic,1,0,2112,5.79119,0,-95,-1.47837,192.435,-95.1881,-1.4813,192.39,2
150631,0,hadElastic,Transportation,1,0,2112,5.48144,0,-95.1881,-1.4813,192.39,-96.3473,-1.8194,191.1,2
150631,0,NA,ionIoni,7,1,1000030070,0.309824,0.309824,-95.1881,-1.4813,192.39,-95.1889,-1.48088,192.391,2
150646,1,Transportation,Transportation,1,0,2112,0.866452,0,-4.10591,-95,199.296,-4.53812,-105,197.643,3
150713,1,Transportation,Transportation,2,0,22,4.44,0,95,-3.14389,191.475,96.5145,-3.19401,191.1,0
150760,1,Transportation,hadElastic,1,0,2112,2.68982,0.0406167,-0.381808,-95.1741,201.1,-0.361326,-96.5494,200.951,3
150760,0,hadElastic,Transportation,1,0,2112,2.64921,0,-0.361326,-96.5494,200.951,4.90736,-105,199.161,3
150957,1,Transportation,Transportation,1,0,2112,2.53213,0,-2.38085,95,199.766,-2.63146,105,198.162,1
151242,1,Transportation,Transportation,5,1,22,1.78331,0,95,2.07084,193.116,105,0.737014,191.217,0
151590,1,Transportation,Transportation,4,1,22,0.8031,0,-3.91218,-95,191.589,-2.52534,-103.049,191.1,3
151877,1,Transportation,Transportation,1,0,2112,0.29052,0,-95,-1.76257,191.751,-97.6591,-1.81191,191.1,2
152075,1,Transportation,Transportation,1,0,2112,4.04564,0,-2.8001,96.7866,201.1,-2.61682,105,199.761,1
152324,1,Transportation,Transportation,8,1,22,1.00766,0,95,4.50354,198.579,105,2.1563,194.861,0
152692,1,Transportation,Transportation,2,0,22,1.52179,0,-95,1.55807,194.527,-105,4.26044,191.823,2
152725,1,Transportation,Transportation,1,0,2112,2.42736,0,-4.70325,-95,198.629,-5,-100.994,197.596,3
152764,1,Transportation,Transportation,4,1,22,0.8978,0,-95,0.0229586,197.611,-105,-0.175024,196.926,2
153082,1,Transportation,Transportation,1,0,2112,8.81862,0,96.0077,-1.95725,201.1,105,-0.167209,199.294,0
153133,1,Transportation,Transportation,1,0,2112,0.853754,0,-3.09872,95,191.366,-3.13358,96.0688,191.1,1
153179,1,Transportation,Transportation,1,0,2112,3.80184,0,0.460747,95,195.874,0.176569,105,194.47,1
153241,1,Transportation,hadElastic,1,0,2112,0.973171,0.0734773,-95,2.34104,193.428,-100.907,2.48659,192.087,2
153241,0,hadElastic,Transportation,1,0,2112,0.899712,0,-100.907,2.48659,192.087,-100.994,3.21007,191.1,2
153245,1,Transportation,hadElastic,1,0,2112,7.71007,0.0288987,-4.44098,-95,197.928,-4.69151,-100.359,196.964,3
153245,0,hadElastic,Transportation,1,0,2112,7.68117,0,-4.69151,-100.359,196.964,-4.98675,-105,194.757,3
153292,1,Transportation,Transportation,1,0,2112,5.77177,0,-95,0.964437,193.107,-103.708,1.05284,191.1,2
153311,1,Transportation,Transportation,1,0,2112,2.90962,0,-1.7188,95,191.591,-1.77324,96.1975,191.1,1
153432,1,Transportation,Transportation,1,0,2112,5.45042,0,-3.77328,-95,199.615,-4.17046,-105,197.995,3
153515,1,Transportation,Transportation,10,1,2112,1.86486,0,-4.82122,-95,192.387,-3.16694,-102.114,191.1,3
153787,1,Transportation,Transportation,2,1,2112,2.48855,0,-4.69927,95,195.486,-5,98.7735,195.047,1
153875,1,Transportation,hadElastic,1,0,2112,2.42847,0.0750892,95,1.32741,195.436,99.3543,0.380506,198.002,0
153875,0,hadElastic,Transportation,1,0,2112,2.3534,0,99.3543,0.380506,198.002,105,2.2333,200.946,0
154642,1,Transportation,Transportation,1,0,2112,2.80036,0,95,1.53786,196.979,105,1.69973,195.082,0
155024,1,Transportation,Transportation,1,0,2112,4.07008,0,3.53295,95,193.262,4.86926,102.204,191.1,1
155052,1,Transportation,Transportation,1,0,2112,6.50989,0,95,3.88566,195.655,105,4.29467,193.619,0
155083,1,Transportation,Transportation,1,0,2112,2.29051,0,2.20866,-95,194.755,2.44115,-105,192.624,3
155265,1,Transportation,Transportation,1,0,2112,2.66461,0,95,0.208236,199.96,105,0.230156,198.376,0
155516,1,Transportation,Transportation,1,0,2112,7.16626,0,-0.958667,102.63,201.1,-0.980807,105,200.779,1
155784,1,Transportation,Transportation,2,0,22,4.44,0,-95,1.43626,192.464,-100.749,1.52318,191.1,2
156071,1,Transportation,hadElastic,1,0,2112,1.44447,0,-95,4.06081,198.084,-95.5864,4.08587,197.98,2
156071,0,hadElastic,Transportation,1,0,2112,1.17861,0,-95.5864,4.08587,197.98,-95,3.878,198.313,2
156071,0,NA,ionIoni,2,1,1000090190,0.265918,0.265918,-95.5864,4.08587,197.98,-95.587,4.08599,197.98,2
156267,1,Transportation,neutronInelastic,1,0,2112,4.77838,0,2.61689,95,199.472,2.61909,95.0796,199.459,1
156267,0,NA,ionIoni,12,1,1000070160,1.21171,1.21171,2.61909,95.0796,199.459,2.61816,95.0805,199.459,1
156267,0,NA,Transportation,11,1,22,0.275573,0,2.61909,95.0796,199.459,2.69892,95,199.383,1
156267,0,NA,ionIoni,10,1,1000020040,2.69064,2.69064,2.61909,95.0796,199.459,2.62647,95.0777,199.462,1
156274,1,Transportation,Transportation,1,0,2112,1.73245,0,98.4065,-3.54427,201.1,105,-2.37776,199.346,0
156564,1,Transportation,Transportation,2,0,22,4.44,0,-3.20662,-95,196.032,-3.54415,-105,194.036,3
156590,1,Transportation,Transportation,1,0,2112,0.39373,0,-2.63805,95,200.593,-2.91574,105,199.077,1
156730,1,Transportation,Transportation,16,1,22,1.61547,0,-3.53119,-95,191.85,-5,-99.6326,191.42,3
157045,1,Transportation,Transportation,11,1,22,0.827507,0,4.78375,-97.0525,201.1,5,-98.4636,200.453,3
157053,1,Transportation,Transportation,2,0,22,4.44,0,-2.93869,103.087,201.1,-2.99321,105,200.842,1
157151,1,Transportation,Transportation,1,0,2112,7.02866,0,-2.72443,-95,198.461,-3.01122,-105,196.72,3
157166,1,Transportation,Transportation,1,0,2112,5.01777,0,95,1.62691,200.659,105,1.04012,194.724,0
157181,1,Transportation,Transportation,1,0,2112,2.94949,0,-95,-2.8341,198.571,-104.984,-5,196.593,2
157315,1,Transportation,Transportation,2,0,22,4.44,0,-4.25241,-95,191.715,-4.36473,-97.5092,191.1,3
157374,1,Transportation,Transportation,14,1,22,2.61455,0,-0.158277,95,199.75,1.102,105,196.373,1
158093,1,Transportation,hadElastic,1,0,2112,2.0291,0,-95,2.42814,195.848,-103.249,2.63899,194.185,2
158093,0,hadElastic,Transportation,1,0,2112,1.27606,0,-103.249,2.63899,194.185,-98.1383,-5,197.247,2
158093,0,NA,ionIoni,12,1,1000030070,0.753222,0.753222,-103.249,2.63899,194.185,-103.251,2.63978,194.185,2
158099,1,Transportation,Transportation,1,0,2112,0.192409,0,-95,2.6831,198.887,-105,3.42033,200.026,2
158286,1,Transportation,Transportation,2,0,22,0.873725,0,-2.04257,-95,198.016,-3.43259,-105,192.591,3
158290,1,Transportation,Transportation,1,0,2112,5.23073,0,-95,2.78282,192.002,-98.7256,2.89195,191.1,2
158296,1,Transportation,Transportation,2,0,22,4.44,0,-95,2.22377,195.539,-105,2.45785,193.49,2
158624,1,Transportation,Transportation,4,1,22,0.841693,0,-95,3.97146,193.54,-105,3.52779,199.835,2
158699,1,Transportation,Transportation,2,1,2112,0.524456,0,-95,0.843882,191.602,-98.3607,0.768989,191.1,2
158722,1,Transportation,Transportation,4,1,22,0.881334,0,1.93934,-95,198.889,1.0546,-105,197.322,3
159085,1,Transportation,Transportation,1,0,2112,3.163,0,-0.134049,-95,200.123,-1.97273,-104.492,201.1,3
159609,1,Transportation,Transportation,1,0,2112,0.435441,0,-4.1385,101.786,201.1,-4.08961,105,200.167,1
159777,1,Transportation,Transportation,1,0,2112,2.77673,0,-95,-3.51107,193.064,-102.214,-3.46792,191.1,2
159846,1,Transportation,Transportation,1,0,2112,1.98349,0,95,-2.84004,195.622,105,-3.13899,193.582,0
159900,1,Transportation,Transportation,1,0,2112,3.83823,0,-95,-0.533707,197.637,-105,-0.589887,195.809,2
160029,1,Transportation,Transportation,1,0,2112,4.84409,0,4.22938,-95,193.506,4.67458,-105,191.243,3
160150,1,Transportation,Transportation,2,1,2112,2.52347,0,2.62473,-95,199.878,2.58361,-105,199.739,3
160502,1,Transportation,Transportation,2,0,22,4.44,0,-95,-1.5225,191.621,-97.1191,-1.55647,191.1,2
160859,1,Transportation,Transportation,1,0,2112,5.45426,0,-95,0.247163,193.913,-105,0.273181,191.694,2
160934,1,Transportation,Transportation,2,0,22,1.4868,0,95,-4.18089,191.373,99.7722,-5,191.107,0
161076,1,Transportation,Transportation,1,0,2112,6.48217,0,-0.373016,95,195.331,-0.28986,105,194.152,1
161087,1,Transportation,neutronInelastic,1,0,2112,6.834,0,4.38519,95,199.619,4.73038,102.478,198.408,1
161087,0,NA,Rayl,11,1,22,0.0132531,0,4.73038,102.478,198.408,4.03575,101.972,198.344,1
161087,0,Rayl,phot,11,1,22,0.0132531,0.000694,4.03575,101.972,198.344,2.32239,101.103,198.319,1
161087,0,NA,eIoni,12,11,11,0.0125591,0.0125591,2.32239,101.103,198.319,2.32263,101.102,198.318,1
161087,0,NA,Transportation,10,1,22,0.0132531,0,4.73038,102.478,198.408,5,102.675,198.433,1
161087,0,NA,Transportation,9,1,22,4.628,0,4.73038,102.478,198.408,4.53713,105,195.092,1
161087,0,NA,ionIoni,8,1,1000030070,0.901818,0.901818,4.73038,102.478,198.408,4.73027,102.48,198.409,1
161087,0,NA,Transportation,7,1,2112,1.27767,0,4.73038,102.478,198.408,5,102.619,197.272,1
161106,1,Transportation,hadElastic,1,0,2112,2.58473,0.027484,95,0.269791,199.397,100.439,0.285237,198.503,0
161106,0,hadElastic,hadElastic,1,0,2112,2.55726,0,100.439,0.285237,198.503,100.635,0.263611,198.367,0
161106,0,hadElastic,Transportation,1,0,2112,1.74816,0,100.635,0.263611,198.367,100.344,-3.4935,201.1,0
161106,0,NA,ionIoni,2,1,1000030070,0.809284,0.809284,100.635,0.263611,198.367,100.636,0.26439,198.366,0
161185,1,Transportation,hadElastic,2,1,2112,0.744838,0.0709581,-95,0.00257097,198.468,-101.746,1.8167,196.602,2
161185,0,hadElastic,Transportation,2,1,2112,0.673897,0,-101.746,1.8167,196.602,-101.258,5,197.188,2
161221,1,Transportation,Transportation,5,1,22,1.01445,0,1.959,-95,195.286,2.27333,-105,199.649,3
161238,1,Transportation,neutronInelastic,1,0,2112,5.49464,0,95,3.9695,193.329,96.3612,4.02637,193.019,0
161238,0,NA,compt,7,1,22,0.128167,0,96.3612,4.02637,193.019,96.8199,0.730868,192.761,0
161238,0,compt,Transportation,7,1,22,0.122396,0,96.8199,0.730868,192.761,95.77,-2.16008,191.1,0
161238,0,NA,eIoni,8,7,11,0.0057703,0.0057703,96.8199,0.730868,192.761,96.82,0.7308,192.762,0
161238,0,NA,Transportation,6,1,22,0.128167,0,96.3612,4.02637,193.019,96.2257,5,193.095,0
161238,0,NA,Transportation,5,1,22,4.308,0,96.3612,4.02637,193.019,99.9977,3.68166,191.1,0
161238,0,NA,ionIoni,4,1,1000030060,0.79477,0.79477,96.3612,4.02637,193.019,96.363,4.02665,193.019,0
161238,0,NA,Transportation,3,1,2112,0.135541,0,96.3612,4.02637,193.019,96.7698,2.37232,191.1,0
161372,1,Transportation,Transportation,5,1,22,4.12376,0,-3.81707,-95,195.86,-5,-102.254,191.791,3
161548,1,Transportation,Transportation,8,1,22,0.557421,0,95,3.41414,196.565,100.386,5,195.475,0
161873,1,Transportation,Transportation,2,0,22,4.44,0,1.93473,-95,195.378,2.13838,-105,193.312,3
161946,1,Transportation,neutronInelastic,1,0,2112,0.514101,0,2.0635,95,199.157,2.25665,96.3431,198.146,1
161946,0,NA,Transportation,17,1,22,0.109705,0,2.25665,96.3431,198.146,-1.04655,95.2627,201.1,1
161946,0,NA,ionIoni,16,1,1000090190,0.0632732,0.0632732,2.25665,96.3431,198.146,2.25673,96.3433,198.146,1
161946,0,NA,Transportation,15,1,2112,0.341122,0,2.25665,96.3431,198.146,1.07877,95,197.418,1
161958,1,Transportation,neutronInelastic,1,0,2112,1.40856,0,-95,-3.4449,197.667,-100.309,-3.63741,196.699,2
161958,0,NA,Transportation,5,1,22,0.1971,0,-100.309,-3.63741,196.699,-99.6246,-5,197.922,2
161958,0,NA,ionIoni,4,1,1000090190,0.0281572,0.0281572,-100.309,-3.63741,196.699,-100.309,-3.63746,196.699,2
161958,0,NA,Transportation,3,1,2112,1.18317,0,-100.309,-3.63741,196.699,-105,-0.356454,194.486,2
162023,1,Transportation,neutronInelastic,1,0,2112,2.14654,0,95,-1.71207,196.356,102.993,-1.85613,194.787,0
162023,0,NA,Transportation,5,1,22,0.1971,0,102.993,-1.85613,194.787,103.286,-5,196.222,0
162023,0,NA,ionIoni,4,1,1000090190,0.0735856,0.0735856,102.993,-1.85613,194.787,102.993,-1.85617,194.787,0
162023,0,NA,Transportation,3,1,2112,1.87574,0,102.993,-1.85613,194.787,105,-1.21178,191.419,0
162273,1,Transportation,Transportation,1,0,2112,2.85215,0,-4.40874,95,193.493,-4.87281,105,191.229,1
162936,1,Transportation,Transportation,5,1,22,2.61455,0,3.10221,102.825,201.1,3.15969,105,200.303,1
163381,1,Transportation,neutronInelastic,1,0,2112,6.49893,0,-95,2.53551,197.242,-96.3345,2.57112,196.993,2
163381,0,NA,Transportation,4,1,22,0.195547,0,-96.3345,2.57112,196.993,-97.238,5,196.691,2
163381,0,NA,ionIoni,3,1,1000090190,0.700955,0.700955,-96.3345,2.57112,196.993,-96.3352,2.57102,196.992,2
163381,0,NA,Transportation,2,1,2112,5.60243,0,-96.3345,2.57112,196.993,-96.7069,3.31577,201.1,2
163495,1,Transportation,Transportation,13,12,22,0.348888,0,1.46576,95,194.245,0.519147,100.895,191.1,1
163598,1,Transportation,Transportation,2,0,22,4.44,0,-95,-0.0857316,200.476,-105,-0.0947559,198.948,2
163779,1,Transportation,Transportation,6,1,22,2.39546,0,-95,-4.10975,197.399,-105,-4.90936,197.608,2
163875,1,Transportation,Transportation,2,0,22,1.54476,0,95,-0.331926,196.569,105,-0.706618,196.121,0
164045,1,Transportation,Transportation,1,0,2112,7.42664,0,3.47542,95,199.652,3.84125,105,198.037,1
164095,1,Transportation,Transportation,1,0,2112,2.51541,0,95,-1.9255,196.468,105,-2.12819,194.518,0
164117,1,Transportation,Transportation,1,0,2112,4.27989,0,-3.77399,95,198.142,-4.17126,105,196.367,1
164421,1,Transportation,Transportation,10,1,22,1.50136,0,-3.67099,-95,200.633,-5,-99.1613,197.963,3
164603,1,Transportation,hadElastic,3,1,2112,0.496251,0.0392672,95,1.3446,200.232,95.1894,1.30568,200.206,0
164603,0,hadElastic,hadElastic,3,1,2112,0.456994,0.0861583,95.1894,1.30568,200.206,95.0992,-3.61264,195.542,0
164603,0,hadElastic,Transportation,3,1,2112,0.370857,0,95.0992,-3.61264,195.542,96.0157,5,200.287,0
164665,1,Transportation,Transportation,1,0,2112,5.69773,0,95,-2.39849,191.384,96.1419,-2.42732,191.1,0
164725,1,Transportation,Transportation,1,0,2112,8.06584,0,1.8975,95,191.967,1.96897,98.578,191.1,1
164812,1,Transportation,Transportation,1,0,2112,4.85083,0,-95,1.70192,193.668,-105,1.88107,191.423,2
164879,1,Transportation,Transportation,1,0,2112,7.9656,0,-2.42003,-95,191.496,-2.46084,-96.602,191.1,3
165010,1,Transportation,Transportation,1,0,2112,5.17295,0,-95,4.92384,199.339,-95.3205,5,199.305,2
165205,1,Transportation,Transportation,10,1,2112,0.630993,0,-95,-3.69162,192.771,-105,-3.9402,191.69,2
165574,1,Transportation,Transportation,1,0,2112,6.60258,0,-1.92119,-103.398,201.1,-2.0776,-105,200.951,3
165662,1,Transportation,hadElastic,1,0,2112,3.57923,0,-95,-3.47427,192.103,-95.0221,-3.47507,192.098,2
165662,0,hadElastic,Transportation,1,0,2112,2.08978,0,-95.0221,-3.47507,192.098,-95,-3.4879,192.106,2
165662,0,NA,ionIoni,2,1,1000030070,1.4898,1.4898,-95.0221,-3.47507,192.098,-95.0245,-3.47457,192.097,2
165850,1,Transportation,Transportation,2,0,22,4.44,0,0.346367,-95,199.501,0.382827,-105,197.87,3
166034,1,Transportation,Transportation,2,0,22,2.35615,0,2.91103,-95,200.308,3.80051,-105,199.557,3
166036,1,Transportation,Transportation,1,0,2112,1.88164,0,-2.65025,-101.946,201.1,-2.72965,-105,200.684,3
166113,1,Transportation,Transportation,1,0,2112,4.48822,0,0.597813,95,194.279,0.66074,105,192.098,1
166408,1,Transportation,Transportation,2,0,22,4.44,0,95,0.161027,199.8,105,0.177978,198.2,0
166446,1,Transportation,Transportation,22,1,22,0.583504,0,-95,-1.05084,191.255,-95.4383,-1.08675,191.1,2
166492,1,Transportation,Transportation,1,0,2112,6.93993,0,104.18,-4.31021,201.1,105,-4.34413,200.991,0
166550,1,Transportation,hadElastic,1,0,2112,5.80445,0,95,1.02421,198.586,97.1823,1.04774,198.209,0
166550,0,hadElastic,Transportation,1,0,2112,4.52828,0,97.1823,1.04774,198.209,97.0391,-0.557281,191.1,0
166550,0,NA,ionIoni,3,1,1000030070,1.27647,1.27647,97.1823,1.04774,198.209,97.1843,1.04814,198.21,0
166834,1,Transportation,Transportation,15,1,22,0.516452,0,-4.89188,-95,192.848,-5,-95.5344,192.61,3
166849,1,Transportation,Transportation,1,0,2112,0.199156,0,102.096,5,196.494,105,4.38112,196.116,0
167014,1,Transportation,hadElastic,1,0,2112,2.00463,0,-95,3.58436,200.625,-95.2404,3.60013,200.58,2
167014,0,hadElastic,Transportation,1,0,2112,1.7641,0,-95.2404,3.60013,200.58,-95,2.7313,200.109,2
167014,0,NA,ionIoni,3,1,1000090190,0.240587,0.240587,-95.2404,3.60013,200.58,-95.2409,3.60051,200.58,2
167156,1,Transportation,hadElastic,1,0,2112,7.91697,0,-4.14385,95,195.336,-4.47535,102.6,193.763,1
167156,0,hadElastic,Transportation,1,0,2112,7.32838,0,-4.47535,102.6,193.763,-5,102.711,193.671,1
167156,0,NA,ionIoni,2,1,1000090190,0.588734,0.588734,-4.47535,102.6,193.763,-4.47458,102.6,193.763,1
167201,1,Transportation,Transportation,2,0,22,3.63322,0,-2.00672,95,195.083,-1.40794,105,193.021,1
167428,1,Transportation,Transportation,1,0,2112,7.70264,0,-0.502798,95,194.747,-0.555724,105,192.615,1
167975,1,Transportation,Transportation,1,0,2112,8.05931,0,-95,3.44497,198.052,-105,3.8076,196.268,2
168512,1,Transportation,Transportation,1,0,2112,6.95312,0,0.736031,95,193.78,0.450629,98.4964,191.1,1
168557,1,Transportation,Transportation,2,0,22,4.44,0,1.8966,-95,193.608,2.09624,-105,191.356,3
